contact,transiting,natal,aspect,exact_key,package_status,you_words,friend_words,exact_review_status,shared_key,shared_has_you,shared_review_status
Neptune square your Midheaven,neptune,midheaven,square,authored/transit-aspect/neptune/midheaven/square,empty_exact,0,0,,authored/transit-aspect/neptune/midheaven/hard,yes,approved
Neptune trine your Midheaven,neptune,midheaven,trine,authored/transit-aspect/neptune/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/neptune/midheaven/soft,yes,approved
Neptune sextile your Midheaven,neptune,midheaven,sextile,authored/transit-aspect/neptune/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/neptune/midheaven/soft,yes,approved
Neptune conjunction your Descendant,neptune,descendant,conjunction,authored/transit-aspect/neptune/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/neptune/descendant/hard,no,
Neptune opposition your Descendant,neptune,descendant,opposition,authored/transit-aspect/neptune/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/neptune/descendant/hard,no,
Neptune square your Descendant,neptune,descendant,square,authored/transit-aspect/neptune/descendant/square,empty_exact,0,0,,authored/transit-aspect/neptune/descendant/hard,no,
Neptune trine your Descendant,neptune,descendant,trine,authored/transit-aspect/neptune/descendant/trine,empty_exact,0,0,,authored/transit-aspect/neptune/descendant/soft,no,
Neptune sextile your Descendant,neptune,descendant,sextile,authored/transit-aspect/neptune/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/neptune/descendant/soft,no,
Neptune conjunction your Imum Coeli,neptune,imum-coeli,conjunction,authored/transit-aspect/neptune/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/neptune/imum-coeli/hard,no,
Neptune opposition your Imum Coeli,neptune,imum-coeli,opposition,authored/transit-aspect/neptune/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/neptune/imum-coeli/hard,no,
Neptune square your Imum Coeli,neptune,imum-coeli,square,authored/transit-aspect/neptune/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/neptune/imum-coeli/hard,no,
Neptune trine your Imum Coeli,neptune,imum-coeli,trine,authored/transit-aspect/neptune/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/neptune/imum-coeli/soft,no,
Neptune sextile your Imum Coeli,neptune,imum-coeli,sextile,authored/transit-aspect/neptune/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/neptune/imum-coeli/soft,no,
Pluto conjunction your Sun,pluto,sun,conjunction,authored/transit-aspect/pluto/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/sun/hard,yes,approved
Pluto opposition your Sun,pluto,sun,opposition,authored/transit-aspect/pluto/sun/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/sun/hard,yes,approved
Pluto square your Sun,pluto,sun,square,authored/transit-aspect/pluto/sun/square,empty_exact,0,0,,authored/transit-aspect/pluto/sun/hard,yes,approved
Pluto trine your Sun,pluto,sun,trine,authored/transit-aspect/pluto/sun/trine,empty_exact,0,0,,authored/transit-aspect/pluto/sun/soft,yes,approved
Pluto sextile your Sun,pluto,sun,sextile,authored/transit-aspect/pluto/sun/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/sun/soft,yes,approved
Pluto conjunction your Moon,pluto,moon,conjunction,authored/transit-aspect/pluto/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/moon/hard,yes,approved
Pluto opposition your Moon,pluto,moon,opposition,authored/transit-aspect/pluto/moon/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/moon/hard,yes,approved
Pluto square your Moon,pluto,moon,square,authored/transit-aspect/pluto/moon/square,empty_exact,0,0,,authored/transit-aspect/pluto/moon/hard,yes,approved
Pluto trine your Moon,pluto,moon,trine,authored/transit-aspect/pluto/moon/trine,empty_exact,0,0,,authored/transit-aspect/pluto/moon/soft,yes,approved
Pluto sextile your Moon,pluto,moon,sextile,authored/transit-aspect/pluto/moon/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/moon/soft,yes,approved
Pluto conjunction your Mercury,pluto,mercury,conjunction,authored/transit-aspect/pluto/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/mercury/hard,yes,approved
Pluto opposition your Mercury,pluto,mercury,opposition,authored/transit-aspect/pluto/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/mercury/hard,yes,approved
Pluto square your Mercury,pluto,mercury,square,authored/transit-aspect/pluto/mercury/square,empty_exact,0,0,,authored/transit-aspect/pluto/mercury/hard,yes,approved
Pluto trine your Mercury,pluto,mercury,trine,authored/transit-aspect/pluto/mercury/trine,empty_exact,0,0,,authored/transit-aspect/pluto/mercury/soft,yes,approved
Pluto sextile your Mercury,pluto,mercury,sextile,authored/transit-aspect/pluto/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/mercury/soft,yes,approved
Pluto conjunction your Venus,pluto,venus,conjunction,authored/transit-aspect/pluto/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/venus/hard,yes,approved
Pluto opposition your Venus,pluto,venus,opposition,authored/transit-aspect/pluto/venus/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/venus/hard,yes,approved
Pluto square your Venus,pluto,venus,square,authored/transit-aspect/pluto/venus/square,empty_exact,0,0,,authored/transit-aspect/pluto/venus/hard,yes,approved
Pluto trine your Venus,pluto,venus,trine,authored/transit-aspect/pluto/venus/trine,empty_exact,0,0,,authored/transit-aspect/pluto/venus/soft,yes,approved
Pluto sextile your Venus,pluto,venus,sextile,authored/transit-aspect/pluto/venus/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/venus/soft,yes,approved
Pluto conjunction your Mars,pluto,mars,conjunction,authored/transit-aspect/pluto/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/mars/hard,yes,approved
Pluto opposition your Mars,pluto,mars,opposition,authored/transit-aspect/pluto/mars/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/mars/hard,yes,approved
Pluto square your Mars,pluto,mars,square,authored/transit-aspect/pluto/mars/square,empty_exact,0,0,,authored/transit-aspect/pluto/mars/hard,yes,approved
Pluto trine your Mars,pluto,mars,trine,authored/transit-aspect/pluto/mars/trine,empty_exact,0,0,,authored/transit-aspect/pluto/mars/soft,yes,approved
Pluto sextile your Mars,pluto,mars,sextile,authored/transit-aspect/pluto/mars/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/mars/soft,yes,approved
Pluto conjunction your Jupiter,pluto,jupiter,conjunction,authored/transit-aspect/pluto/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/jupiter/hard,yes,approved
Pluto opposition your Jupiter,pluto,jupiter,opposition,authored/transit-aspect/pluto/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/jupiter/hard,yes,approved
Pluto square your Jupiter,pluto,jupiter,square,authored/transit-aspect/pluto/jupiter/square,empty_exact,0,0,,authored/transit-aspect/pluto/jupiter/hard,yes,approved
Pluto trine your Jupiter,pluto,jupiter,trine,authored/transit-aspect/pluto/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/pluto/jupiter/soft,yes,approved
Pluto sextile your Jupiter,pluto,jupiter,sextile,authored/transit-aspect/pluto/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/jupiter/soft,yes,approved
Pluto conjunction your Saturn,pluto,saturn,conjunction,authored/transit-aspect/pluto/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/saturn/hard,yes,approved
Pluto opposition your Saturn,pluto,saturn,opposition,authored/transit-aspect/pluto/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/saturn/hard,yes,approved
Pluto square your Saturn,pluto,saturn,square,authored/transit-aspect/pluto/saturn/square,empty_exact,0,0,,authored/transit-aspect/pluto/saturn/hard,yes,approved
Pluto trine your Saturn,pluto,saturn,trine,authored/transit-aspect/pluto/saturn/trine,empty_exact,0,0,,authored/transit-aspect/pluto/saturn/soft,yes,approved
Pluto sextile your Saturn,pluto,saturn,sextile,authored/transit-aspect/pluto/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/saturn/soft,yes,approved
Pluto conjunction your Uranus,pluto,uranus,conjunction,authored/transit-aspect/pluto/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/uranus/hard,yes,approved
Pluto opposition your Uranus,pluto,uranus,opposition,authored/transit-aspect/pluto/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/uranus/hard,yes,approved
Pluto square your Uranus,pluto,uranus,square,authored/transit-aspect/pluto/uranus/square,empty_exact,0,0,,authored/transit-aspect/pluto/uranus/hard,yes,approved
Pluto trine your Uranus,pluto,uranus,trine,authored/transit-aspect/pluto/uranus/trine,empty_exact,0,0,,authored/transit-aspect/pluto/uranus/soft,yes,approved
Pluto sextile your Uranus,pluto,uranus,sextile,authored/transit-aspect/pluto/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/uranus/soft,yes,approved
Pluto conjunction your Neptune,pluto,neptune,conjunction,authored/transit-aspect/pluto/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/neptune/hard,yes,approved
Pluto opposition your Neptune,pluto,neptune,opposition,authored/transit-aspect/pluto/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/neptune/hard,yes,approved
Pluto square your Neptune,pluto,neptune,square,authored/transit-aspect/pluto/neptune/square,empty_exact,0,0,,authored/transit-aspect/pluto/neptune/hard,yes,approved
Pluto trine your Neptune,pluto,neptune,trine,authored/transit-aspect/pluto/neptune/trine,empty_exact,0,0,,authored/transit-aspect/pluto/neptune/soft,yes,approved
Pluto sextile your Neptune,pluto,neptune,sextile,authored/transit-aspect/pluto/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/neptune/soft,yes,approved
Pluto conjunction your Pluto,pluto,pluto,conjunction,authored/transit-aspect/pluto/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/pluto/hard,yes,approved
Pluto opposition your Pluto,pluto,pluto,opposition,authored/transit-aspect/pluto/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/pluto/hard,yes,approved
Pluto square your Pluto,pluto,pluto,square,authored/transit-aspect/pluto/pluto/square,empty_exact,0,0,,authored/transit-aspect/pluto/pluto/hard,yes,approved
Pluto trine your Pluto,pluto,pluto,trine,authored/transit-aspect/pluto/pluto/trine,empty_exact,0,0,,authored/transit-aspect/pluto/pluto/soft,yes,approved
Pluto sextile your Pluto,pluto,pluto,sextile,authored/transit-aspect/pluto/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/pluto/soft,yes,approved
Pluto conjunction your Chiron,pluto,chiron,conjunction,authored/transit-aspect/pluto/chiron/conjunction,exact_you_and_friend,100,100,approved,authored/transit-aspect/pluto/chiron/hard,no,
Pluto opposition your Chiron,pluto,chiron,opposition,authored/transit-aspect/pluto/chiron/opposition,exact_you_and_friend,102,102,approved,authored/transit-aspect/pluto/chiron/hard,no,
Pluto square your Chiron,pluto,chiron,square,authored/transit-aspect/pluto/chiron/square,exact_you_and_friend,92,92,approved,authored/transit-aspect/pluto/chiron/hard,no,
Pluto trine your Chiron,pluto,chiron,trine,authored/transit-aspect/pluto/chiron/trine,exact_you_and_friend,89,89,approved,authored/transit-aspect/pluto/chiron/soft,no,
Pluto sextile your Chiron,pluto,chiron,sextile,authored/transit-aspect/pluto/chiron/sextile,exact_you_and_friend,89,89,approved,authored/transit-aspect/pluto/chiron/soft,no,
Pluto conjunction your North Node,pluto,north-node,conjunction,authored/transit-aspect/pluto/north-node/conjunction,exact_you_and_friend,103,103,approved,authored/transit-aspect/pluto/north-node/hard,no,
Pluto opposition your North Node,pluto,north-node,opposition,authored/transit-aspect/pluto/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/north-node/hard,no,
Pluto square your North Node,pluto,north-node,square,authored/transit-aspect/pluto/north-node/square,empty_exact,0,0,,authored/transit-aspect/pluto/north-node/hard,no,
Pluto trine your North Node,pluto,north-node,trine,authored/transit-aspect/pluto/north-node/trine,empty_exact,0,0,,authored/transit-aspect/pluto/north-node/soft,no,
Pluto sextile your North Node,pluto,north-node,sextile,authored/transit-aspect/pluto/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/north-node/soft,no,
Pluto conjunction your South Node,pluto,south-node,conjunction,authored/transit-aspect/pluto/south-node/conjunction,exact_you_and_friend,113,113,approved,authored/transit-aspect/pluto/south-node/hard,no,
Pluto opposition your South Node,pluto,south-node,opposition,authored/transit-aspect/pluto/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/south-node/hard,no,
Pluto square your South Node,pluto,south-node,square,authored/transit-aspect/pluto/south-node/square,empty_exact,0,0,,authored/transit-aspect/pluto/south-node/hard,no,
Pluto trine your South Node,pluto,south-node,trine,authored/transit-aspect/pluto/south-node/trine,empty_exact,0,0,,authored/transit-aspect/pluto/south-node/soft,no,
Pluto sextile your South Node,pluto,south-node,sextile,authored/transit-aspect/pluto/south-node/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/south-node/soft,no,
Pluto conjunction your Lilith,pluto,lilith,conjunction,authored/transit-aspect/pluto/lilith/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/lilith/hard,yes,approved
Pluto opposition your Lilith,pluto,lilith,opposition,authored/transit-aspect/pluto/lilith/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/lilith/hard,yes,approved
Pluto conjunction your Ascendant,pluto,ascendant,conjunction,authored/transit-aspect/pluto/ascendant/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/ascendant/hard,yes,approved
Pluto opposition your Ascendant,pluto,ascendant,opposition,authored/transit-aspect/pluto/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/ascendant/hard,yes,approved
Pluto square your Ascendant,pluto,ascendant,square,authored/transit-aspect/pluto/ascendant/square,empty_exact,0,0,,authored/transit-aspect/pluto/ascendant/hard,yes,approved
Pluto trine your Ascendant,pluto,ascendant,trine,authored/transit-aspect/pluto/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/pluto/ascendant/soft,yes,approved
Pluto sextile your Ascendant,pluto,ascendant,sextile,authored/transit-aspect/pluto/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/ascendant/soft,yes,approved
Pluto conjunction your Midheaven,pluto,midheaven,conjunction,authored/transit-aspect/pluto/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/midheaven/hard,yes,approved
Pluto opposition your Midheaven,pluto,midheaven,opposition,authored/transit-aspect/pluto/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/midheaven/hard,yes,approved
Pluto square your Midheaven,pluto,midheaven,square,authored/transit-aspect/pluto/midheaven/square,empty_exact,0,0,,authored/transit-aspect/pluto/midheaven/hard,yes,approved
Pluto trine your Midheaven,pluto,midheaven,trine,authored/transit-aspect/pluto/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/pluto/midheaven/soft,yes,approved
Pluto sextile your Midheaven,pluto,midheaven,sextile,authored/transit-aspect/pluto/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/pluto/midheaven/soft,yes,approved
Pluto conjunction your Descendant,pluto,descendant,conjunction,authored/transit-aspect/pluto/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/pluto/descendant/hard,no,
Pluto opposition your Descendant,pluto,descendant,opposition,authored/transit-aspect/pluto/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/pluto/descendant/hard,no,
Pluto square your Descendant,pluto,descendant,square,authored/transit-aspect/pluto/descendant/square,empty_exact,0,0,,authored/transit-aspect/pluto/descendant/hard,no,
Pluto trine your Descendant,pluto,descendant,trine,authored/transit-aspect/pluto/descendant/trine,empty_exact,0,0,,authored/transit-aspect/pluto/descendant/soft,no,
